created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2022-08-10T05:38:23+00:00,1719,232.61,0.05,0.41,0.89,46.61,0,-10.63,11.81,,,,
2022-08-10T05:38:44+00:00,1720,232.61,0.22,0.14,0.89,47.35,0,-10.8,11.99,,,,
2022-08-10T05:39:03+00:00,1721,233.45,0.08,0.41,0.99,47.91,0,-10.98,12.09,,,,
2022-08-10T05:39:23+00:00,1722,233.45,0.22,0.41,0.85,48.97,0,-11.28,12.29,,,,
2022-08-10T05:39:43+00:00,1723,234.29,0.05,0.28,0.94,49.9,0,-11.54,12.48,,,,
2022-08-10T05:40:04+00:00,1724,233.45,0.33,0.28,0.95,50.47,0,-11.61,12.68,,,,
2022-08-10T05:40:25+00:00,1725,233.87,0.33,0.28,0.98,51.4,0,-11.77,12.97,,,,
2022-08-10T05:40:46+00:00,1726,232.2,0.08,0.14,0.94,52.09,0,-11.93,13.15,,,,
2022-08-10T05:41:07+00:00,1727,233.03,0.33,0.41,0.95,52.98,0,-12.17,13.34,,,,
2022-08-10T05:41:27+00:00,1728,232.61,0.22,0.28,0.93,53.59,0,-12.22,13.57,,,,
2022-08-10T05:41:49+00:00,1729,232.61,0.08,0.41,0.88,54.55,0,-12.59,13.68,,,,
2022-08-10T05:42:10+00:00,1730,232.2,0.19,0.55,0.88,55.62,0,-12.97,13.81,,,,
2022-08-10T05:42:30+00:00,1731,231.78,0.08,0.28,0.88,56.22,0,-13.03,14.04,,,,
2022-08-10T05:42:50+00:00,1732,232.2,0.08,0.28,0.9,56.92,0,-13.19,14.22,,,,
2022-08-10T05:43:10+00:00,1733,233.45,0.05,0.14,0.8,57.36,0,-13.25,14.38,,,,
2022-08-10T05:43:31+00:00,1734,232.2,0.19,0.14,0.82,58.26,0,-13.41,14.64,,,,
2022-08-10T05:44:01+00:00,1735,231.78,0.22,0.28,0.98,59.09,0,-13.58,14.87,,,,
2022-08-10T05:44:41+00:00,1736,233.87,0.22,0.55,0.82,60.6,0,-13.97,15.2,,,,
2022-08-10T05:45:02+00:00,1737,232.61,0.08,0.41,0.91,61.36,0,-14.14,15.4,,,,
2022-08-10T05:45:21+00:00,1738,233.03,0.08,0.14,0.82,61.74,0,-14.11,15.62,,,,
2022-08-10T05:45:42+00:00,1739,231.36,0.22,0.28,0.91,62.21,0,-14.2,15.75,,,,
2022-08-10T05:46:04+00:00,1740,231.36,0.05,0.28,0.98,62.97,0,-14.38,15.94,,,,
2022-08-10T05:46:24+00:00,1741,230.94,0.05,0.41,0.99,63.7,0,-14.58,16.09,,,,
2022-08-10T05:46:45+00:00,1742,230.94,0.22,0.14,0.99,64.32,0,-14.74,16.23,,,,
2022-08-10T05:47:06+00:00,1743,230.94,0.22,0.41,0.98,65.06,0,-14.87,16.46,,,,
2022-08-10T05:47:27+00:00,1744,230.52,0.05,0.41,0.97,65.85,0,-15.11,16.6,,,,
2022-08-10T05:47:48+00:00,1745,230.94,0.19,0.28,0.83,66.55,0,-15.29,16.75,,,,
2022-08-10T05:48:09+00:00,1746,230.52,0.05,0.28,0.93,67.36,0,-15.54,16.9,,,,
2022-08-10T05:48:29+00:00,1747,230.94,0.22,0.28,0.98,68.2,0,-15.73,17.1,,,,
2022-08-10T05:48:50+00:00,1748,231.36,0.08,0.14,0.88,68.99,0,-16.02,17.21,,,,
2022-08-10T05:49:11+00:00,1749,230.1,0.19,0.28,0.99,69.85,0,-16.23,17.4,,,,
2022-08-10T05:49:32+00:00,1750,230.1,0.05,0.14,0.99,70.58,0,-16.39,17.59,,,,
2022-08-10T05:49:53+00:00,1751,232.2,0.05,0.55,0.99,71.47,0,-16.68,17.74,,,,
2022-08-10T05:50:13+00:00,1752,233.03,0.22,0.55,0.85,72.5,0,-17,17.9,,,,
2022-08-10T05:50:34+00:00,1753,230.94,0.08,0.28,0.99,73.35,0,-17.15,18.16,,,,
2022-08-10T05:50:54+00:00,1754,232.61,0.08,0.55,0.8,74.21,0,-17.45,18.28,,,,
2022-08-10T05:51:14+00:00,1755,232.2,0.08,0.28,0.98,74.79,0,-17.56,18.44,,,,
2022-08-10T05:51:34+00:00,1756,231.78,0.19,0.55,0.89,75.64,0,-17.83,18.58,,,,
2022-08-10T05:51:54+00:00,1757,231.36,0.36,0.28,0.83,76.47,0,-18.1,18.71,,,,
2022-08-10T05:52:14+00:00,1758,230.94,0.08,0.41,0.98,77.27,0,-18.37,18.83,,,,
2022-08-10T05:52:34+00:00,1759,230.52,0.22,0.14,0.87,77.99,0,-18.62,18.93,,,,
2022-08-10T05:52:54+00:00,1760,227.18,0.22,0.41,0.99,78.68,0,-18.81,19.06,,,,
2022-08-10T05:53:15+00:00,1761,228.01,0.22,0.55,0.93,79.79,0,-19.18,19.23,,,,
2022-08-10T05:53:35+00:00,1762,227.59,0.08,0.55,0.99,81.05,0,-19.6,19.42,,,,
2022-08-10T05:53:56+00:00,1763,228.85,0.05,0.28,0.99,81.49,0,-19.74,19.5,,,,
2022-08-10T05:54:17+00:00,1764,227.18,0.33,0.55,0.89,82.35,0,-20,19.65,,,,
2022-08-10T05:54:38+00:00,1765,227.59,0.05,0.14,0.97,83.1,0,-20.19,19.81,,,,
2022-08-10T05:54:58+00:00,1766,228.43,0.19,0.14,0.83,83.72,0,-20.32,19.99,,,,
2022-08-10T05:55:19+00:00,1767,228.85,0.22,0.28,0.99,84.59,0,-20.48,20.25,,,,
2022-08-10T05:55:49+00:00,1768,228.43,0.08,0.41,0.99,85.83,0,-20.88,20.44,,,,
2022-08-10T05:56:09+00:00,1769,231.36,0.22,0.41,0.98,87,0,-21.22,20.66,,,,
2022-08-10T05:56:30+00:00,1770,231.36,0.19,0.55,0.95,88.16,0,-21.69,20.76,,,,
2022-08-10T05:56:50+00:00,1771,228.01,0.22,0.14,0.98,88.66,0,-21.72,20.97,,,,
2022-08-10T05:57:11+00:00,1772,228.85,0.22,0.55,0.92,89.32,0,-21.8,21.2,,,,
2022-08-10T05:57:31+00:00,1773,228.85,0.19,0.41,0.8,90.21,0,-22.03,21.4,,,,
2022-08-10T05:57:51+00:00,1774,228.01,0.22,0.28,0.96,90.85,0,-22.21,21.53,,,,
2022-08-10T05:58:11+00:00,1775,228.43,0.22,0.41,0.9,91.42,0,-22.28,21.72,,,,
2022-08-10T05:58:42+00:00,1776,229.27,0.05,0.28,0.99,92.23,0,-22.43,21.97,,,,
2022-08-10T05:59:02+00:00,1777,227.59,0.22,0.28,0.92,92.77,0,-22.52,22.14,,,,
2022-08-10T05:59:22+00:00,1778,227.59,0.05,0.41,0.95,93.49,0,-22.68,22.33,,,,
2022-08-10T05:59:42+00:00,1779,229.69,0.22,0.55,0.99,95.08,0,-23.2,22.57,,,,
2022-08-10T06:00:02+00:00,1780,228.01,0.22,0.14,0.83,95.76,0,-23.4,22.7,,,,
2022-08-10T06:00:23+00:00,1781,229.27,0.08,0.28,0.95,96.28,0,-23.45,22.9,,,,
2022-08-10T06:00:44+00:00,1782,226.76,0.19,0.41,0.97,97.06,0,-23.62,23.11,,,,
2022-08-10T06:01:05+00:00,1783,225.92,0.08,0.28,0.8,97.69,0,-23.74,23.29,,,,
2022-08-10T06:01:26+00:00,1784,226.34,0.08,0.14,0.97,98.45,0,-23.93,23.46,,,,
2022-08-10T06:01:46+00:00,1785,224.67,0.08,0.14,0.84,99.13,0,-24.13,23.59,,,,
2022-08-10T06:02:07+00:00,1786,225.5,0.08,0.28,0.8,99.92,0,-24.34,23.77,,,,
2022-08-10T06:02:28+00:00,1787,225.5,0.05,0.28,0.98,100.7,0,-24.58,23.9,,,,
2022-08-10T06:02:49+00:00,1788,225.08,0.08,0.41,0.97,101.28,0,-24.68,24.08,,,,
2022-08-10T06:03:10+00:00,1789,225.5,0.05,0.14,0.91,102.06,0,-24.92,24.22,,,,
2022-08-10T06:03:41+00:00,1790,228.43,0.22,0.14,0.94,103.28,0,-25.26,24.46,,,,
2022-08-10T06:04:02+00:00,1791,225.92,0.22,0.28,0.94,104.09,0,-25.5,24.61,,,,
2022-08-10T06:04:23+00:00,1792,226.34,0.05,0.28,0.99,104.92,0,-25.71,24.8,,,,
2022-08-10T06:04:44+00:00,1793,226.34,0.05,0.28,0.91,105.7,0,-25.96,24.93,,,,
2022-08-10T06:05:05+00:00,1794,228.43,0.22,0.55,0.93,107.07,0,-26.48,25.07,,,,
2022-08-10T06:05:26+00:00,1795,226.76,0.22,0.14,0.9,107.73,0,-26.55,25.32,,,,
2022-08-10T06:05:47+00:00,1796,227.59,0.22,0.41,0.89,108.74,0,-26.84,25.51,,,,
2022-08-10T06:06:08+00:00,1797,227.18,0.22,0.14,0.97,109.42,0,-26.94,25.73,,,,
2022-08-10T06:06:29+00:00,1798,225.92,0.08,0.41,0.95,110.12,0,-27.15,25.87,,,,
2022-08-10T06:06:50+00:00,1799,225.92,0.08,0.41,0.83,110.78,0,-27.33,26.01,,,,
2022-08-10T06:07:10+00:00,1800,225.08,0.08,0.41,0.96,111.34,0,-27.4,26.21,,,,
2022-08-10T06:07:31+00:00,1801,224.67,0.08,0.28,0.82,112,0,-27.57,26.35,,,,
2022-08-10T06:07:52+00:00,1802,224.67,0.22,0.41,0.99,112.52,0,-27.66,26.51,,,,
2022-08-10T06:08:13+00:00,1803,225.08,0.05,0.41,0.99,113.59,0,-28.09,26.59,,,,
2022-08-10T06:08:33+00:00,1804,225.08,0.22,0.28,0.99,114.25,0,-28.27,26.74,,,,
2022-08-10T06:08:54+00:00,1805,226.34,0.22,0.14,0.9,114.65,0,-28.26,26.94,,,,
2022-08-10T06:09:15+00:00,1806,225.5,0.22,0.28,0.96,115.31,0,-28.38,27.13,,,,
2022-08-10T06:09:36+00:00,1807,226.34,0.22,0.28,0.98,115.91,0,-28.57,27.24,,,,
2022-08-10T06:09:57+00:00,1808,228.01,0.19,0.14,0.97,116.26,0,-28.54,27.44,,,,
2022-08-10T06:10:18+00:00,1809,225.08,0.22,0.41,0.85,117.07,0,-28.8,27.57,,,,
2022-08-10T06:10:39+00:00,1810,225.5,0.08,0.41,0.8,117.93,0,-29.04,27.74,,,,
2022-08-10T06:10:59+00:00,1811,224.67,0.22,0.14,0.84,118.62,0,-29.2,27.91,,,,
2022-08-10T06:11:20+00:00,1812,222.99,0.36,0.14,0.99,119.32,0,-29.28,28.16,,,,
2022-08-10T06:11:40+00:00,1813,223.83,0.36,0.28,0.96,119.81,0,-29.25,28.42,,,,
2022-08-10T06:12:01+00:00,1814,222.57,0.05,0.14,0.84,120.37,0,-29.38,28.57,,,,
2022-08-10T06:12:21+00:00,1815,223.41,0.19,0.41,0.95,121.03,0,-29.51,28.76,,,,
2022-08-10T06:12:41+00:00,1816,221.74,0.22,0.14,0.91,121.55,0,-29.5,29.02,,,,
2022-08-10T06:13:01+00:00,1817,221.74,0.08,0.28,0.84,122.42,0,-29.74,29.21,,,,
2022-08-10T06:13:23+00:00,1818,222.57,0.22,0.14,0.91,123.04,0,-29.83,29.41,,,,
2022-08-10T06:13:43+00:00,1819,223.83,0.22,0.28,0.87,123.7,0,-29.99,29.57,,,,
2022-08-10T06:14:05+00:00,1820,223.41,0.19,0.14,0.81,124.28,0,-30.1,29.74,,,,
2022-08-10T06:14:25+00:00,1821,222.57,0.22,0.14,0.97,124.69,0,-30.1,29.94,,,,
2022-08-10T06:14:46+00:00,1822,222.16,0.22,0.14,0.81,125.19,0,-30.11,30.17,,,,
2022-08-10T06:15:16+00:00,1823,223.41,0.19,0.14,0.97,125.91,0,-30.22,30.4,,,,
2022-08-10T06:15:36+00:00,1824,223.83,0.08,0.14,0.8,126.65,0,-30.35,30.62,,,,
2022-08-10T06:15:57+00:00,1825,225.5,0.22,0.28,0.92,127.46,0,-30.52,30.85,,,,
2022-08-10T06:16:17+00:00,1826,225.5,0.22,0.28,0.95,128.02,0,-30.7,30.94,,,,
2022-08-10T06:16:38+00:00,1827,224.25,0.08,0.14,0.84,128.86,0,-30.96,31.08,,,,
2022-08-10T06:16:59+00:00,1828,224.67,0.19,0.28,0.8,129.21,0,-30.93,31.27,,,,
2022-08-10T06:17:20+00:00,1829,225.5,0.05,0.55,0.99,130.29,0,-31.25,31.48,,,,
2022-08-10T06:17:41+00:00,1830,224.67,0.22,0.41,0.99,131.07,0,-31.45,31.65,,,,
2022-08-10T06:18:01+00:00,1831,227.59,0.22,0.41,0.85,131.84,0,-31.57,31.9,,,,
2022-08-10T06:18:31+00:00,1832,227.59,0.05,0.28,0.88,132.81,0,-31.78,32.16,,,,
2022-08-10T06:18:52+00:00,1833,225.08,0.05,0.14,0.98,133.63,0,-32.05,32.28,,,,
2022-08-10T06:19:12+00:00,1834,225.92,0.08,0.28,0.83,134.44,0,-32.29,32.43,,,,
2022-08-10T06:19:33+00:00,1835,227.18,0.22,0.28,0.99,135.33,0,-32.55,32.6,,,,
2022-08-10T06:19:53+00:00,1836,227.18,0.05,0.28,0.89,135.95,0,-32.71,32.73,,,,
2022-08-10T06:20:14+00:00,1837,228.43,0.22,0.14,0.89,136.42,0,-32.75,32.92,,,,
2022-08-10T06:20:35+00:00,1838,228.01,0.22,0.55,0.89,137.15,0,-32.92,33.11,,,,
2022-08-10T06:20:56+00:00,1839,227.18,0.08,0.41,0.84,137.95,0,-33.16,33.25,,,,
2022-08-10T06:21:17+00:00,1840,228.43,0.08,0.14,0.82,138.72,0,-33.37,33.42,,,,
2022-08-10T06:21:38+00:00,1841,227.18,0.22,0.14,0.92,139.32,0,-33.43,33.64,,,,
2022-08-10T06:21:58+00:00,1842,228.43,0.05,0.55,0.99,140.1,0,-33.7,33.74,,,,
2022-08-10T06:22:19+00:00,1843,228.43,0.22,0.28,0.89,140.95,0,-33.88,33.98,,,,
2022-08-10T06:22:40+00:00,1844,228.01,0.08,0.14,0.88,141.69,0,-34.07,34.14,,,,
2022-08-10T06:23:01+00:00,1845,228.43,0.05,0.69,0.97,142.38,0,-34.28,34.27,,,,
2022-08-10T06:23:22+00:00,1846,229.27,0.05,0.55,0.83,143.08,0,-34.52,34.36,,,,
2022-08-10T06:23:51+00:00,1847,228.01,0.08,0.41,0.98,144.05,0,-34.81,34.54,,,,
2022-08-10T06:24:12+00:00,1848,228.43,0.05,0.28,0.96,144.9,0,-35.01,34.75,,,,
2022-08-10T06:24:32+00:00,1849,228.85,0.08,0.41,0.99,145.66,0,-35.28,34.85,,,,
2022-08-10T06:24:53+00:00,1850,226.76,0.08,0.41,0.87,146.63,0,-35.63,34.96,,,,
2022-08-10T06:25:14+00:00,1851,226.34,0.08,0,0.99,147.19,0,-35.71,35.15,,,,
2022-08-10T06:25:35+00:00,1852,226.76,0.08,0.14,0.99,148.14,0,-35.99,35.32,,,,
2022-08-10T06:25:56+00:00,1853,225.5,0.22,0.28,0.91,148.68,0,-36.09,35.48,,,,
2022-08-10T06:26:16+00:00,1854,227.59,0.19,0.41,0.99,149.46,0,-36.31,35.64,,,,
2022-08-10T06:26:37+00:00,1855,225.92,0.19,0.28,0.91,150.35,0,-36.55,35.83,,,,
2022-08-10T06:26:58+00:00,1856,225.5,0.08,0.41,0.85,151.09,0,-36.78,35.96,,,,
2022-08-10T06:27:19+00:00,1857,225.5,0.05,0.14,0.98,151.75,0,-36.91,36.15,,,,
2022-08-10T06:27:39+00:00,1858,228.01,0.08,0.28,0.99,152.44,0,-37.03,36.36,,,,
2022-08-10T06:28:01+00:00,1859,230.52,0.05,0.41,0.88,153.45,0,-37.4,36.47,,,,
2022-08-10T06:28:22+00:00,1860,227.59,0.05,0.14,0.95,153.97,0,-37.48,36.65,,,,
2022-08-10T06:28:42+00:00,1861,229.27,0.19,0.41,0.93,154.85,0,-37.69,36.86,,,,
2022-08-10T06:29:03+00:00,1862,228.43,0.08,0.55,0.81,155.68,0,-37.98,36.96,,,,
2022-08-10T06:29:24+00:00,1863,227.59,0.08,0.14,0.97,156.44,0,-38.24,37.07,,,,
2022-08-10T06:29:45+00:00,1864,227.59,0.36,0.28,0.89,157.07,0,-38.36,37.26,,,,
2022-08-10T06:30:06+00:00,1865,228.85,0.08,0.28,0.84,157.73,0,-38.41,37.52,,,,
2022-08-10T06:30:27+00:00,1866,228.85,0.19,0.14,0.81,158.14,0,-38.42,37.72,,,,
2022-08-10T06:30:48+00:00,1867,228.85,0.36,0.55,0.84,159.17,0,-38.74,37.88,,,,
2022-08-10T06:31:09+00:00,1868,228.01,0.22,0.28,0.99,159.92,0,-38.85,38.14,,,,
2022-08-10T06:31:30+00:00,1869,228.01,0.05,0.28,0.88,160.52,0,-39.03,38.25,,,,
2022-08-10T06:31:50+00:00,1870,230.94,0.08,0.41,0.99,161.42,0,-39.33,38.38,,,,
2022-08-10T06:32:11+00:00,1871,229.69,0.08,0.14,0.99,162.27,0,-39.52,38.6,,,,
2022-08-10T06:32:33+00:00,1872,229.27,0.22,0.14,0.96,163.14,0,-39.71,38.83,,,,
2022-08-10T06:32:53+00:00,1873,229.27,0.33,0.28,0.99,163.74,0,-39.85,38.98,,,,
2022-08-10T06:33:13+00:00,1874,228.85,0.22,0.41,0.87,164.46,0,-40.05,39.12,,,,
2022-08-10T06:33:44+00:00,1875,228.85,0.08,0.28,0.81,165.76,0,-40.46,39.33,,,,
2022-08-10T06:34:04+00:00,1876,230.1,0.08,0.28,0.99,166.61,0,-40.73,39.47,,,,
2022-08-10T06:34:24+00:00,1877,227.59,0.22,0.14,0.86,167.04,0,-40.81,39.6,,,,
2022-08-10T06:34:45+00:00,1878,226.76,0.22,0.28,0.98,167.73,0,-40.86,39.88,,,,
2022-08-10T06:35:06+00:00,1879,226.76,0.22,0.14,0.92,168.28,0,-40.98,40.03,,,,
2022-08-10T06:35:27+00:00,1880,227.59,0.08,0.41,0.88,168.82,0,-41.08,40.2,,,,
2022-08-10T06:35:47+00:00,1881,227.18,0.22,0.14,0.88,169.5,0,-41.21,40.38,,,,
2022-08-10T06:36:08+00:00,1882,226.34,0.08,0.14,0.86,169.98,0,-41.29,40.54,,,,
2022-08-10T06:36:29+00:00,1883,226.76,0.08,0.28,0.92,170.37,0,-41.28,40.74,,,,
2022-08-10T06:36:49+00:00,1884,226.34,0.22,0.28,0.83,171.26,0,-41.59,40.86,,,,
2022-08-10T06:37:20+00:00,1885,227.18,0.19,0.41,0.9,172.21,0,-41.8,41.11,,,,
2022-08-10T06:37:40+00:00,1886,226.34,0.08,0.14,0.81,173.01,0,-41.99,41.3,,,,
2022-08-10T06:38:00+00:00,1887,227.59,0.08,0.14,0.87,174.17,0,-42.4,41.45,,,,
2022-08-10T06:38:20+00:00,1888,226.34,0.05,0.28,0.8,175.06,0,-42.74,41.53,,,,
2022-08-10T06:38:41+00:00,1889,227.59,0.22,0.69,0.86,176.13,0,-43.1,41.7,,,,
2022-08-10T06:39:01+00:00,1890,227.18,0.05,0.28,0.98,176.63,0,-43.19,41.85,,,,
2022-08-10T06:39:32+00:00,1891,226.34,0.36,0.55,0.96,177.66,0,-43.38,42.15,,,,
2022-08-10T06:39:52+00:00,1892,226.34,0.22,0.41,0.99,178.68,0,-43.65,42.37,,,,
2022-08-10T06:40:12+00:00,1893,225.92,0.08,0.41,0.99,179.61,0,-43.95,42.52,,,,
2022-08-10T06:40:33+00:00,1894,225.5,0.05,0.28,0.88,180.35,0,-44.16,42.67,,,,
2022-08-10T06:40:53+00:00,1895,226.34,0.08,0.41,0.99,181.14,0,-44.34,42.87,,,,
2022-08-10T06:41:14+00:00,1896,228.01,0.08,0.41,0.86,181.92,0,-44.54,43.04,,,,
2022-08-10T06:41:36+00:00,1897,225.92,0.33,0.14,0.97,182.6,0,-44.71,43.2,,,,
2022-08-10T06:41:57+00:00,1898,226.76,0.22,0.14,0.82,183.02,0,-44.76,43.35,,,,
2022-08-10T06:42:17+00:00,1899,227.18,0.22,0.55,0.81,183.76,0,-44.89,43.59,,,,
2022-08-10T06:42:38+00:00,1900,224.67,0.08,0.14,0.86,184.67,0,-45.14,43.77,,,,
2022-08-10T06:42:59+00:00,1901,225.5,0.05,0.41,0.99,185.35,0,-45.36,43.87,,,,
2022-08-10T06:43:20+00:00,1902,225.5,0.05,0.14,0.99,185.76,0,-45.46,43.96,,,,
2022-08-10T06:43:41+00:00,1903,225.92,0.33,0.55,0.94,186.98,0,-45.78,44.24,,,,
2022-08-10T06:44:02+00:00,1904,225.08,0.19,0.28,0.96,187.6,0,-45.9,44.41,,,,
2022-08-10T06:44:22+00:00,1905,223.83,0.08,0.28,0.97,188.41,0,-46.22,44.5,,,,
2022-08-10T06:44:43+00:00,1906,223.83,0.05,0.41,0.83,188.99,0,-46.33,44.66,,,,
2022-08-10T06:45:13+00:00,1907,225.08,0.08,0.55,0.94,190.23,0,-46.83,44.76,,,,
2022-08-10T06:45:34+00:00,1908,225.5,0.08,0.55,0.86,190.7,0,-46.85,44.96,,,,
2022-08-10T06:45:54+00:00,1909,225.5,0.08,0.14,0.85,191.01,0,-46.88,45.08,,,,
2022-08-10T06:46:14+00:00,1910,225.08,0.05,0.41,0.97,191.88,0,-47.17,45.21,,,,
2022-08-10T06:46:44+00:00,1911,225.08,0.08,0.41,0.85,192.79,0,-47.4,45.42,,,,
2022-08-10T06:47:04+00:00,1912,227.18,0.08,0.55,0.98,193.78,0,-47.72,45.57,,,,
2022-08-10T06:47:24+00:00,1913,224.67,0.08,0.28,0.94,194.23,0,-47.77,45.74,,,,
2022-08-10T06:47:44+00:00,1914,225.08,0.22,0.14,0.83,194.67,0,-47.82,45.91,,,,
2022-08-10T06:48:04+00:00,1915,225.92,0.08,0.41,0.98,195.23,0,-47.96,46.03,,,,
2022-08-10T06:48:24+00:00,1916,224.67,0.22,0.41,0.9,196.01,0,-48.15,46.22,,,,
2022-08-10T06:48:44+00:00,1917,224.25,0.08,0.14,0.99,196.71,0,-48.31,46.4,,,,
2022-08-10T06:49:05+00:00,1918,225.5,0.05,0.28,0.99,197.37,0,-48.44,46.58,,,,
2022-08-10T06:49:26+00:00,1919,225.92,0.19,0.28,0.82,198.1,0,-48.63,46.75,,,,
2022-08-10T06:49:46+00:00,1920,225.92,0.22,0.41,0.98,198.72,0,-48.75,46.92,,,,
2022-08-10T06:50:06+00:00,1921,225.92,0.22,0.28,0.95,199.52,0,-49.01,47.05,,,,
2022-08-10T06:50:26+00:00,1922,225.08,0.22,0.41,0.9,200.49,0,-49.28,47.24,,,,
2022-08-10T06:50:46+00:00,1923,226.76,0.05,0.28,0.85,201.46,0,-49.58,47.41,,,,
2022-08-10T06:51:07+00:00,1924,225.92,0.05,0.41,0.8,202.09,0,-49.74,47.55,,,,
2022-08-10T06:51:28+00:00,1925,225.08,0.08,0.28,0.96,202.64,0,-49.91,47.64,,,,
2022-08-10T06:51:49+00:00,1926,225.08,0.22,0.41,0.86,203.2,0,-50.04,47.79,,,,
2022-08-10T06:52:10+00:00,1927,224.67,0.22,0.41,0.89,203.78,0,-50.16,47.94,,,,
2022-08-10T06:52:30+00:00,1928,225.5,0.19,0.28,0.9,204.5,0,-50.3,48.16,,,,
2022-08-10T06:52:51+00:00,1929,225.08,0.19,0.28,0.99,204.98,0,-50.4,48.29,,,,
2022-08-10T06:53:12+00:00,1930,223.41,0.05,0.28,0.82,205.43,0,-50.45,48.45,,,,
2022-08-10T06:53:32+00:00,1931,223.83,0.08,0.41,0.82,206.15,0,-50.57,48.66,,,,
2022-08-10T06:54:04+00:00,1932,222.99,0.08,0.14,0.99,207.17,0,-50.81,48.92,,,,
2022-08-10T06:54:24+00:00,1933,223.83,0.22,0.14,0.82,207.68,0,-50.8,49.17,,,,
2022-08-10T06:54:44+00:00,1934,223.41,0.08,0.14,0.98,208.28,0,-50.92,49.34,,,,
2022-08-10T06:55:04+00:00,1935,224.25,0.05,0.14,0.83,208.92,0,-51.11,49.47,,,,
2022-08-10T06:55:25+00:00,1936,225.08,0.05,0.41,0.85,209.59,0,-51.26,49.64,,,,
2022-08-10T06:55:46+00:00,1937,225.08,0.19,0.55,0.99,210.52,0,-51.54,49.81,,,,
2022-08-10T06:56:17+00:00,1938,224.67,0.22,0.41,0.81,211.61,0,-51.77,50.1,,,,
2022-08-10T06:56:38+00:00,1939,224.67,0.08,0.41,0.93,212.31,0,-51.95,50.26,,,,
2022-08-10T06:56:59+00:00,1940,224.67,0.22,0.28,0.82,213.08,0,-52.14,50.44,,,,
2022-08-10T06:57:20+00:00,1941,225.08,0.05,0.14,0.84,213.78,0,-52.31,50.61,,,,
2022-08-10T06:57:41+00:00,1942,225.5,0.19,0.41,0.8,214.27,0,-52.4,50.75,,,,
2022-08-10T06:58:02+00:00,1943,224.67,0.22,0.14,0.88,214.83,0,-52.49,50.93,,,,
2022-08-10T06:58:23+00:00,1944,225.5,0.19,0.55,0.99,215.76,0,-52.73,51.14,,,,
2022-08-10T06:58:54+00:00,1945,226.76,0.05,0.41,0.87,216.98,0,-53.12,51.34,,,,
2022-08-10T06:59:14+00:00,1946,224.67,0.08,0.28,0.99,217.5,0,-53.2,51.51,,,,
2022-08-10T06:59:34+00:00,1947,225.08,0.05,0.28,0.94,218.14,0,-53.41,51.6,,,,
2022-08-10T06:59:55+00:00,1948,225.92,0.19,0.55,0.99,218.96,0,-53.59,51.82,,,,
2022-08-10T07:00:15+00:00,1949,225.08,0.05,0.28,0.81,219.46,0,-53.71,51.94,,,,
2022-08-10T07:00:35+00:00,1950,226.34,0.08,0.28,0.99,220.14,0,-53.86,52.12,,,,
2022-08-10T07:01:07+00:00,1951,225.5,0.08,0.28,0.97,221.69,0,-54.37,52.35,,,,
2022-08-10T07:01:27+00:00,1952,227.18,0.22,0.41,0.95,222.46,0,-54.49,52.61,,,,
2022-08-10T07:01:48+00:00,1953,225.08,0.08,0.41,0.97,223.49,0,-54.81,52.78,,,,
2022-08-10T07:02:09+00:00,1954,225.08,0.22,0.28,0.98,224.21,0,-54.99,52.95,,,,
2022-08-10T07:02:30+00:00,1955,224.25,0.05,0.14,0.98,224.77,0,-55.13,53.08,,,,
2022-08-10T07:02:51+00:00,1956,224.67,0.08,0.41,0.98,225.7,0,-55.47,53.2,,,,
2022-08-10T07:03:12+00:00,1957,228.01,0.22,0.28,0.85,226.32,0,-55.54,53.41,,,,
2022-08-10T07:03:33+00:00,1958,225.92,0.05,0.14,0.98,226.94,0,-55.74,53.52,,,,
2022-08-10T07:03:53+00:00,1959,228.43,0.05,0.41,0.87,227.66,0,-55.99,53.61,,,,
2022-08-10T07:04:14+00:00,1960,225.92,0.22,0.28,0.8,228.32,0,-56.1,53.83,,,,
2022-08-10T07:04:44+00:00,1961,225.5,0.36,0.41,0.99,229.56,0,-56.45,54.06,,,,
2022-08-10T07:05:04+00:00,1962,226.76,0.22,0.28,0.88,230.25,0,-56.65,54.21,,,,
2022-08-10T07:05:24+00:00,1963,224.67,0.08,0.14,0.99,231.11,0,-56.86,54.4,,,,
2022-08-10T07:05:44+00:00,1964,224.67,0.08,0.14,0.91,231.59,0,-57.03,54.47,,,,
2022-08-10T07:06:15+00:00,1965,222.57,0.22,0.41,0.99,232.64,0,-57.25,54.76,,,,
2022-08-10T07:06:35+00:00,1966,222.99,0.05,0.28,0.92,233.2,0,-57.39,54.88,,,,
2022-08-10T07:07:05+00:00,1967,223.41,0.22,0.41,0.88,234.07,0,-57.56,55.13,,,,
2022-08-10T07:07:26+00:00,1968,223.41,0.05,0.28,0.95,234.81,0,-57.77,55.28,,,,
2022-08-10T07:07:46+00:00,1969,224.67,0.08,0.41,0.86,235.7,0,-57.94,55.53,,,,
2022-08-10T07:08:17+00:00,1970,223.83,0.19,0.55,0.99,237,0,-58.27,55.83,,,,
2022-08-10T07:08:37+00:00,1971,222.99,0.22,0.14,0.96,237.68,0,-58.5,55.93,,,,
